,X,collisions,max_supported_sensors
0,0,0.0,0.0
1,5,0.0,0.0
2,10,0.0035175879396984926,0.0
3,15,0.005016722408026756,0.0
4,20,0.007268170426065162,0.0
5,25,0.02583446893787575,0.0
6,30,0.018188925987757374,0.0
7,35,0.015450643776824036,0.0
8,40,0.024778629536921157,0.0
9,45,0.025806451612903226,0.0
10,50,0.034019419419419425,0.0
11,55,0.030846223839854414,0.0
12,60,0.0411941201000834,0.0
13,65,0.03787203174039201,0.0
14,70,0.05109603798631677,0.0
15,75,0.050085889601796975,0.0
16,80,0.05590079737335836,0.0
17,85,0.045663816085586686,0.0
18,90,0.05169075412266074,0.0
19,95,0.061806632473042966,0.0
20,100,0.058566883441720875,0.0
21,105,0.059447242451053796,0.0
22,110,0.06414839652765518,0.0
23,115,0.0629361537152259,0.0
24,120,0.08131921286647215,0.0
25,125,0.07065384553821528,0.0
26,130,0.0758179654316517,0.0
27,135,0.07934202913521356,0.0
28,140,0.08266352779053746,0.0
29,145,0.0884207365396512,0.0
30,150,0.07687721800487607,0.0
31,155,0.07666225317219914,0.0
32,160,0.08931619285915395,0.0
33,165,0.09351097765774066,0.0
34,170,0.10489180208711904,0.0
35,175,0.09803380748964027,0.0
36,180,0.09850829546827629,0.0
37,185,0.10516673366467759,0.0
38,190,0.10932514384450258,0.0
39,195,0.11323046140571498,0.0
40,200,0.11723947693257648,0.0
41,205,0.11161856988343373,0.0
42,210,0.12092941463669611,0.0
43,215,0.12151655807913897,0.0
44,220,0.12194284975521856,0.0
45,225,0.13490430613958165,0.0
46,230,0.12709243399384806,0.0
47,235,0.13609857020305666,0.0
48,240,0.13170097937070224,0.0
49,245,0.1404575663366631,0.0
50,250,0.13257370164796653,0.0
51,255,0.1442623589882434,0.0
52,260,0.14798742389464076,0.0
53,265,0.14946379033794213,0.0
54,270,0.14937927462561654,0.0
55,275,0.15237141737245857,0.0
56,280,0.1563213954019032,0.0
57,285,0.15007725099357896,0.0
58,290,0.16020596311397858,0.0
59,295,0.16861558284791506,0.0
60,300,0.1612109379341001,0.0
61,305,0.16998334787884795,0.0
62,310,0.16430584125864395,0.0
63,315,0.1678004708860114,0.0
64,320,0.16934633749357822,0.0
65,325,0.17476517464492555,0.0
66,330,0.18441991210789513,0.0
67,335,0.17482338073069076,0.0
68,340,0.18376638147358343,0.0
69,345,0.18341645237684964,0.0
70,350,0.19200037175749834,0.0
71,355,0.19763133533160984,0.0
72,360,0.18973298593719318,0.0
73,365,0.19607716308040218,0.0
74,370,0.19317320055416506,0.0
75,375,0.20096322197023114,0.0
76,380,0.19732380434115057,0.0
77,385,0.19805024572650887,0.0
78,390,0.20563805797742746,0.0
79,395,0.20417714600751555,0.0
80,400,0.20927947760193658,0.0
81,405,0.21280034089541106,0.0
82,410,0.20857206566513753,0.0
83,415,0.21682945517019983,0.0
84,420,0.2219783388114564,0.0
85,425,0.2213530786296026,0.0
86,430,0.22278555871892386,0.0
87,435,0.22343305645682965,0.0
88,440,0.22859682475110016,0.0
89,445,0.23038631461287115,0.0
90,450,0.22830148387423538,0.0
91,455,0.23116495315597235,0.0
92,460,0.23572776634430642,0.0
93,465,0.2381438523546982,0.0
94,470,0.23942018044791338,0.0
95,475,0.24497758754384594,0.0
96,480,0.24176885758813377,0.0
97,485,0.2465028537697568,0.0
98,490,0.2449292475930723,0.0
99,495,0.24938452954225535,0.0
100,500,0.2426805378337828,0.0
101,505,0.2502035186647706,0.0
102,510,0.25162485127361733,0.0
103,515,0.25125723299525343,0.0
104,520,0.2595903187533216,0.0
105,525,0.2622960630827469,0.0
106,530,0.26254371449333214,0.0
107,535,0.2607158778263047,0.0
108,540,0.2643116091843933,0.0
109,545,0.2617042344154204,0.0
110,550,0.26719136991611875,0.0
111,555,0.27543868818198575,0.0
112,560,0.2742366816487814,0.0
113,565,0.27305565186749475,0.0
114,570,0.276225335722018,0.0
115,575,0.2766229100728418,0.0
116,580,0.2815049555940595,0.0
117,585,0.282161562915014,0.0
118,590,0.2848605734102904,0.0
119,595,0.28921814386952993,0.0
120,600,0.28912974400220315,0.0
121,605,0.2952790229505709,0.0
122,610,0.2883346836487832,0.0
123,615,0.294046029292631,0.0
124,620,0.2982429279701627,0.0
125,625,0.29365688072228274,0.0
126,630,0.29889774678529407,0.0
127,635,0.29766523329030886,0.0
128,640,0.3028262411692554,0.0
129,645,0.30200290513194783,0.0
130,650,0.3063143707850399,0.0
131,655,0.30784068115134255,0.0
132,660,0.3124805452315894,0.0
133,665,0.31096193309458064,0.0
134,670,0.3127954837786481,0.0
135,675,0.3166857100538384,0.0
136,680,0.3229766555047812,0.0
137,685,0.31809355174542336,0.0
138,690,0.3195686408707926,0.0
139,695,0.3172926119938626,0.0
140,700,0.3210774622464087,0.0
141,705,0.3241926753524864,0.0
142,710,0.3254280318264312,0.0
143,715,0.32703628798470724,0.0
144,720,0.3336852161830731,0.0
145,725,0.3320323442129857,0.0
146,730,0.3349723318248354,0.0
147,735,0.3335623103146247,0.0
148,740,0.3322547581336518,0.0
149,745,0.3366484790997478,0.0
150,750,0.33303749874666966,0.0
151,755,0.3392704598175238,0.0
152,760,0.34025934768641536,0.0
153,765,0.34267856153345433,0.0
154,770,0.3429206890470871,0.0
155,775,0.3473945673561382,0.0
156,780,0.34355612801758817,0.0
157,785,0.35350047009007335,0.0
158,790,0.34923374053757195,0.0
159,795,0.3521272437091314,0.0
160,800,0.3536744860392046,0.0
161,805,0.35596715137589147,0.0
162,810,0.3611920022060802,0.0
163,815,0.3591459898320011,0.0
164,820,0.3557794716896404,0.0
165,825,0.3635685949070404,0.0
166,830,0.36413734470561127,0.0
167,835,0.36573627571587347,0.0
168,840,0.36607181091248825,0.0
169,845,0.36743249775032194,0.0
170,850,0.36865628400464967,0.0
171,855,0.3689328087047898,0.0
172,860,0.36842528230970967,0.0
173,865,0.3729576519563549,0.0
174,870,0.3752382892692935,0.0
175,875,0.3753355190785673,0.0
176,880,0.37895019546243447,0.0
177,885,0.3805227271717476,0.0
178,890,0.3779274289080242,0.0
179,895,0.38461789875931524,0.0
180,900,0.38288415729138614,0.0
181,905,0.3832487403451296,0.0
182,910,0.38808296832571615,0.0
183,915,0.3879579807362901,0.0
184,920,0.3896706551441252,0.0
185,925,0.39187132937571484,0.0
186,930,0.388094030032783,0.0
187,935,0.3928552864664905,0.0
188,940,0.39612569321212193,0.0
189,945,0.3940725518539806,0.0
190,950,0.3957946607672311,0.0
191,955,0.40255435941398376,0.0
192,960,0.40049701082096323,0.0
193,965,0.40512896236906604,0.0
194,970,0.4018110335465951,0.0
195,975,0.4041391712301114,0.0
196,980,0.4042944409438811,0.0
197,985,0.40618967980902704,0.0
198,990,0.4077870770041455,0.0
199,995,0.40656299499511733,0.0
200,1000,0.41048644711910354,0.0
201,1005,0.4126156628026617,0.0
202,1010,0.41331610566314725,0.0
203,1015,0.4104036867902801,0.0
204,1020,0.4165628087213437,0.0
205,1025,0.41400967889830886,0.0
206,1030,0.41788785452677446,0.0
207,1035,0.41768442187086724,0.0
208,1040,0.41942935848846685,0.0
209,1045,0.421332540898124,0.0
210,1050,0.42083635419637827,0.0
211,1055,0.4244821352531627,0.0
212,1060,0.4247255335408239,0.0
213,1065,0.4292543141526025,0.0
214,1070,0.4251168597269328,0.0
215,1075,0.4282061747658682,0.0
216,1080,0.4305257676597186,0.0
217,1085,0.430897153535479,0.0
218,1090,0.428485078476435,0.0
219,1095,0.43239615319344527,0.0
220,1100,0.4376558483812084,0.0
221,1105,0.43775155841119207,0.0
222,1110,0.43844356491704894,0.0
223,1115,0.4377566225691621,0.0
224,1120,0.43979191403069856,0.0
225,1125,0.43970740723150126,0.0
226,1130,0.4401174665979025,0.0
227,1135,0.44276878186953794,0.0
228,1140,0.44608508162139193,0.0
229,1145,0.4461183609711883,0.0
230,1150,0.44703008430511754,0.0
231,1155,0.4472988085334526,0.0
232,1160,0.4477068090813157,0.0
233,1165,0.4494137321856398,0.0
234,1170,0.45063877791665624,0.0
235,1175,0.453269372581654,0.0
236,1180,0.45359163600184116,0.0
237,1185,0.45390782981882627,0.0
238,1190,0.4541616589273202,0.0
239,1195,0.45276491481537573,0.0
240,1200,0.45420288895629907,0.0
241,1205,0.4589860525284493,0.0
242,1210,0.4605865691705032,0.0
243,1215,0.4586892598008026,0.0
244,1220,0.4606957715994314,0.0
245,1225,0.459958843249746,0.0
246,1230,0.4652182069213353,0.0
247,1235,0.4654976319935744,0.0
248,1240,0.46524079859311207,0.0
249,1245,0.4668242405903894,0.0
250,1250,0.46789723029188524,0.0
