,X,collisions,max_supported_sensors
0,0,0.0,0.0
1,5,0.0030303030303030303,0.0
2,10,0.001507537688442211,0.0
3,15,0.0030100334448160534,0.0
4,20,0.003007518796992481,0.0
5,25,0.003406813627254509,0.0
6,30,0.00417278797996661,0.0
7,35,0.0034334763948497852,0.0
8,40,0.007133291614518147,0.0
9,45,0.004449388209121246,0.0
10,50,0.005905905905905905,0.0
11,55,0.0070063694267515925,0.0
12,60,0.00859049207673061,0.0
13,65,0.010700538876058506,0.0
14,70,0.009506790564689064,0.0
15,75,0.010672136980209027,0.0
16,80,0.01056762038774234,0.0
17,85,0.010946162102274695,0.0
18,90,0.012117102093755789,0.0
19,95,0.014428092347773067,0.0
20,100,0.01165582791395698,0.0
21,105,0.01286158941899771,0.0
22,110,0.01086706767538964,0.0
23,115,0.014483575089358321,0.0
24,120,0.016006096290120887,0.0
25,125,0.016245938375350138,0.0
26,130,0.017044173794654748,0.0
27,135,0.01944935710070945,0.0
28,140,0.019863522686673813,0.0
29,145,0.01886857537081752,0.0
30,150,0.020205979771034787,0.0
31,155,0.01961825354692981,0.0
32,160,0.019441739606126916,0.0
33,165,0.022793628923365207,0.0
34,170,0.025211749130367063,0.0
35,175,0.02354838525292941,0.0
36,180,0.024421490537494983,0.0
37,185,0.025925925925925925,0.0
38,190,0.024690008450977404,0.0
39,195,0.02584991651577309,0.0
40,200,0.025680001250312577,0.0
41,205,0.026493160410063082,0.0
42,210,0.028673493688973567,0.0
43,215,0.027725961148347106,0.0
44,220,0.028867893783089932,0.0
45,225,0.02862738906801921,0.0
46,230,0.029027241271732042,0.0
47,235,0.030878231221672336,0.0
48,240,0.032754119781899,0.0
49,245,0.03265753943953577,0.0
50,250,0.031363720744148824,0.0
51,255,0.033201273606128075,0.0
52,260,0.03379278218040558,0.0
53,265,0.03340190566393801,0.0
54,270,0.033153564103091795,0.0
55,275,0.036750728487627386,0.0
56,280,0.03407616474880719,0.0
57,285,0.03577328782355564,0.0
58,290,0.03622852355736929,0.0
59,295,0.03483475510069216,0.0
60,300,0.03783463375373983,0.0
61,305,0.038809044213106686,0.0
62,310,0.03803779485765134,0.0
63,315,0.041797544298170064,0.0
64,320,0.040753238207323926,0.0
65,325,0.04001899957805552,0.0
66,330,0.04265599241391028,0.0
67,335,0.04007779782253216,0.0
68,340,0.041884274174425834,0.0
69,345,0.0415699628805687,0.0
70,350,0.04458609044140709,0.0
71,355,0.04198959186872184,0.0
72,360,0.04469594966459522,0.0
73,365,0.04608533726706793,0.0
74,370,0.04630112542600716,0.0
75,375,0.047924505489620836,0.0
76,380,0.04699240897347989,0.0
77,385,0.0451976696077218,0.0
78,390,0.04893981327447897,0.0
79,395,0.04805066397520282,0.0
80,400,0.04914306319539942,0.0
81,405,0.05226121211031106,0.0
82,410,0.054370585050526686,0.0
83,415,0.05088449340810704,0.0
84,420,0.05001540716298426,0.0
85,425,0.052969737616190136,0.0
86,430,0.05272406242374415,0.0
87,435,0.05250937814228877,0.0
88,440,0.054287800008265406,0.0
89,445,0.057050633135145856,0.0
90,450,0.0547803130100025,0.0
91,455,0.054331530212835856,0.0
92,460,0.05416537646732589,0.0
93,465,0.05545349796149911,0.0
94,470,0.0576851407913472,0.0
95,475,0.05718317828469479,0.0
96,480,0.056898094145470465,0.0
97,485,0.05751909709593166,0.0
98,490,0.05929880328837127,0.0
99,495,0.060883710322744575,0.0
100,500,0.05926297541472976,0.0
101,505,0.06157683706598951,0.0
102,510,0.061436823871621415,0.0
103,515,0.06040144638600024,0.0
104,520,0.06269589254144259,0.0
105,525,0.06454417291538805,0.0
106,530,0.06381066066114394,0.0
107,535,0.06258992706828431,0.0
108,540,0.0645134237395095,0.0
109,545,0.06307448489826242,0.0
110,550,0.06502007889175121,0.0
111,555,0.0639763343105979,0.0
112,560,0.06553611118322225,0.0
113,565,0.06591562414090996,0.0
114,570,0.06815272577003524,0.0
115,575,0.06701852949815934,0.0
116,580,0.06775400822306324,0.0
117,585,0.06803771169973097,0.0
118,590,0.06902167233362207,0.0
119,595,0.06860613695444348,0.0
120,600,0.07024345371476934,0.0
121,605,0.06986879233544097,0.0
122,610,0.06972307276133329,0.0
123,615,0.06961320348941778,0.0
124,620,0.0724793370083686,0.0
125,625,0.07163657508600689,0.0
126,630,0.07368311644993829,0.0
127,635,0.07326272584328059,0.0
128,640,0.07418020670948344,0.0
129,645,0.07315730322223164,0.0
130,650,0.0734402227046076,0.0
131,655,0.07413202837913759,0.0
132,660,0.07519987051360641,0.0
133,665,0.07829390234798721,0.0
134,670,0.0769426026446616,0.0
135,675,0.07663083418548647,0.0
136,680,0.07652887958566897,0.0
137,685,0.07773839130013219,0.0
138,690,0.07787957758019497,0.0
139,695,0.08041235054243796,0.0
140,700,0.07817144922265047,0.0
141,705,0.07993905968271527,0.0
142,710,0.07884185464625085,0.0
143,715,0.07905646945999635,0.0
144,720,0.08060409560839868,0.0
145,725,0.08161023098618177,0.0
146,730,0.08200161939557693,0.0
147,735,0.0824138750813184,0.0
148,740,0.08206187743020396,0.0
149,745,0.08270080563425918,0.0
150,750,0.08318103141059661,0.0
151,755,0.0835970635050036,0.0
152,760,0.0845208230924118,0.0
153,765,0.08436168453916634,0.0
154,770,0.0856953826258203,0.0
155,775,0.08521125171945204,0.0
156,780,0.08704236916896382,0.0
157,785,0.08788120608378121,0.0
158,790,0.08854077583630408,0.0
159,795,0.08806457752323676,0.0
160,800,0.08848972247415418,0.0
161,805,0.08907445998160651,0.0
162,810,0.09028445140660209,0.0
163,815,0.0880034722106831,0.0
164,820,0.08919567492421329,0.0
165,825,0.08898184562409713,0.0
166,830,0.09154873916539485,0.0
167,835,0.09154003009231917,0.0
168,840,0.09159792340839344,0.0
169,845,0.09245677615443651,0.0
170,850,0.09246051931985119,0.0
171,855,0.09317268794862814,0.0
172,860,0.09283239343568356,0.0
173,865,0.09429371856311652,0.0
174,870,0.09385901401934518,0.0
175,875,0.09554399790306146,0.0
176,880,0.09560846592201391,0.0
177,885,0.09380953648244772,0.0
178,890,0.09709606433035187,0.0
179,895,0.09571665480853496,0.0
180,900,0.09646822638157203,0.0
181,905,0.09898010854075076,0.0
182,910,0.09546754597355613,0.0
183,915,0.09846012104468646,0.0
184,920,0.09860813961899531,0.0
185,925,0.10008915667255842,0.0
186,930,0.09941503774903739,0.0
187,935,0.09941719150543955,0.0
188,940,0.09905321666723979,0.0
189,945,0.10026031426853528,0.0
190,950,0.10007522517964836,0.0
191,955,0.10188063995444521,0.0
192,960,0.10169896690777251,0.0
193,965,0.10140626202275775,0.0
194,970,0.10106135282591495,0.0
195,975,0.10289850982692506,0.0
196,980,0.10257091267435706,0.0
197,985,0.10310450417204435,0.0
198,990,0.10396465203059044,0.0
199,995,0.10376833153777902,0.0
200,1000,0.10564999851367962,0.0
201,1005,0.10437760083638248,0.0
202,1010,0.10700440922478709,0.0
203,1015,0.10539899270887183,0.0
204,1020,0.10480975394232692,0.0
205,1025,0.10588239375238609,0.0
206,1030,0.10514617563885457,0.0
207,1035,0.10852328841807841,0.0
208,1040,0.10685045070864421,0.0
209,1045,0.10905002357577216,0.0
210,1050,0.10802179089651165,0.0
211,1055,0.10836542859103915,0.0
212,1060,0.11019292435048374,0.0
213,1065,0.11015799888658254,0.0
214,1070,0.11071603963097207,0.0
215,1075,0.11018866569602503,0.0
216,1080,0.11012805762612468,0.0
217,1085,0.11100258909157416,0.0
218,1090,0.11199283819394294,0.0
219,1095,0.1127346276268502,0.0
220,1100,0.11188083907183632,0.0
221,1105,0.11231019801481487,0.0
222,1110,0.11297796339385502,0.0
223,1115,0.11279719830641517,0.0
224,1120,0.11421275329507327,0.0
225,1125,0.11300394059215549,0.0
226,1130,0.11411897399362955,0.0
227,1135,0.11633428691302954,0.0
228,1140,0.11571190987852183,0.0
229,1145,0.11601697247351035,0.0
230,1150,0.1155289581248619,0.0
231,1155,0.11627228055454526,0.0
232,1160,0.11684861228532731,0.0
233,1165,0.11706007588035865,0.0
234,1170,0.11716993091230568,0.0
235,1175,0.11930715183203473,0.0
236,1180,0.11547356814826992,0.0
237,1185,0.11880740846170275,0.0
238,1190,0.11866556324708681,0.0
239,1195,0.12064548855868962,0.0
240,1200,0.11853449923533883,0.0
241,1205,0.1189791994267861,0.0
242,1210,0.1191597443906551,0.0
243,1215,0.12116315332666061,0.0
244,1220,0.12066602173220697,0.0
245,1225,0.1208047869724332,0.0
246,1230,0.11996555165904994,0.0
247,1235,0.12188863048568259,0.0
248,1240,0.12437346962837637,0.0
249,1245,0.1224056786070146,0.0
250,1250,0.12424348430097354,0.0
251,1255,0.1219229348386179,0.0
252,1260,0.12367903598579946,0.0
253,1265,0.1232193341541675,0.0
254,1270,0.1240743490143577,0.0
255,1275,0.1246744970772042,0.0
256,1280,0.12557563081975637,0.0
257,1285,0.12460996180476791,0.0
258,1290,0.12590118115875037,0.0
259,1295,0.12524954280882863,0.0
260,1300,0.12622684109658527,0.0
261,1305,0.12664031585356889,0.0
262,1310,0.1266741519104161,0.0
263,1315,0.12645960016886795,0.0
264,1320,0.12724531658538207,0.0
265,1325,0.12735895733569658,0.0
266,1330,0.12727400010273124,0.0
267,1335,0.12875463017572233,0.0
268,1340,0.12955370160281096,0.0
269,1345,0.12834852162036664,0.0
270,1350,0.12808887843978703,0.0
