,X,collisions,max_supported_sensors
0,0,0.0,0.0
1,5,0.0,0.011434097777777695
2,10,0.0,0.022906500740740555
3,15,0.009887792178864279,0.034302293333333046
4,20,0.0,0.045793848888888496
5,25,0.0,0.057199217777777284
6,30,0.0033409263477600605,0.06858543407407348
7,35,0.005731037706159835,0.07997165037036967
8,40,0.012542803519243098,0.0915110874074066
9,45,0.01327971957843935,0.10281111703704258
10,50,0.01203830953770214,0.11432182518520358
11,55,0.012760057282491803,0.12577507555558673
12,60,0.015763981810713534,0.13729536000004405
13,65,0.005370655976187852,0.14864327111116782
14,70,0.007099827432486038,0.16004864000006946
15,75,0.016593682341929435,0.1714923140741563
16,80,0.010004476590772285,0.18294556444453947
17,85,0.012845399837940913,0.19443712000010785
18,90,0.011658150633189885,0.20567969185197227
19,95,0.022124344735984146,0.21718082370383696
20,100,0.011965449374552638,0.2286149214816275
21,105,0.018050380819819224,0.24002986666682544
22,110,0.01410100116903255,0.2517895585186904
23,115,0.021208184733144876,0.26303213037055484
24,120,0.025718340474078012,0.27445665185204904
25,125,0.021897717896643444,0.28583329185206174
26,130,0.02222845324427287,0.29730569481503755
27,135,0.019933955088006657,0.30886428444468006
28,140,0.016748101852814133,0.320279229629878
29,145,0.025090188386180018,0.33158883555581653
30,150,0.027250437766409626,0.34311869629657016
31,155,0.0247267566379062,0.35463898074102745
32,160,0.02338814803962644,0.3659390103706697
33,165,0.028450047974774705,0.37715285333364523
34,170,0.018511345202362882,0.3889316977781002
35,175,0.031066736279276426,0.40010723555584016
36,180,0.03047238441057374,0.4113689600002465
37,185,0.03398226411727405,0.4230041600002071
38,190,0.031461987114106284,0.43450529185201997
39,195,0.027122016838982944,0.4459585422223516
40,200,0.029879777826641685,0.4573734874074981
41,205,0.03036754276134434,0.4689895348148662
42,210,0.03985276539723372,0.48026083555556875
43,215,0.03506041664612877,0.4912544237036797
44,220,0.036739212128061,0.5031194548147506
45,225,0.03147715565982729,0.5146493155554523
46,230,0.03909504470423566,0.5261217185183764
47,235,0.04035117942017088,0.537354714073894
48,240,0.033224059128598445,0.5486260148145966
49,245,0.03459269973861044,0.5602707911108534
50,250,0.037923381401103615,0.571685736296
51,255,0.046026212153497094,0.5833783940737381
52,260,0.0364354691932879,0.5949657125922174
53,265,0.04200413136853586,0.60623701333292
54,270,0.04160256624695588,0.6175083140736226
55,275,0.0436375229213793,0.6289807170365467
56,280,0.04273718760114749,0.6401658311105829
57,285,0.044026659448232974,0.6516382340735071
58,290,0.047152360773057095,0.6635702992586519
59,295,0.045955925828931744,0.6745543111104665
60,300,0.04644017912074127,0.6862086637030196
61,305,0.04627914746851304,0.6974703881474259
62,310,0.04346763396269758,0.7091151644436828
63,315,0.042333856034621004,0.7205684148140143
64,320,0.046827988203651486,0.7317822577769394
65,325,0.05035155270317102,0.7429577955546793
66,330,0.05113594025105047,0.7548036740731577
67,335,0.051003979237051425,0.7662281955546005
68,340,0.055610921361331125,0.7778059377767934
69,345,0.05257952953019722,0.7890580859250047
70,350,0.05172468283096372,0.8007890488880336
71,355,0.05336516242100917,0.8118783999992071
72,360,0.058263238393793416,0.8234082607400126
73,365,0.05686172875298969,0.8348327822215582
74,370,0.055581378838900776,0.8463530666660675
75,375,0.054274377329149845,0.8578063170365021
76,380,0.0643500269883293,0.8690680414810099
77,385,0.06094239423014601,0.8808085807403351
78,390,0.06139324808216447,0.8921660681478063
79,395,0.059505032525373924,0.9033128770367579
80,400,0.058364763166109876,0.9151300266664539
81,405,0.05726725194674024,0.926181072592442
82,410,0.06496785248341519,0.9377396622221364
83,415,0.06973485315018851,0.9493557096296091
84,420,0.06811918713686177,0.9604833659259681
85,425,0.06750553444225876,0.9718983111112174
86,430,0.06623586777337467,0.9838016474075805
87,435,0.06748514723177425,0.9950250666669028
88,440,0.0698616986130413,1.0059516207410384
89,445,0.06488992302503997,1.0176921600003634
90,450,0.0736140361892146,1.0291166814819093
91,455,0.07306685150516656,1.0404837451856768
92,460,0.06492336226370232,1.0521572503709276
93,465,0.07366110615190848,1.063524314074695
94,470,0.08226705929745008,1.0749392592599445
95,475,0.07213944254876428,1.0863542044451937
96,480,0.07945922371153412,1.0978266074082212
97,485,0.07757420348968078,1.109117060741618
98,490,0.07861283596512135,1.120934210371314
99,495,0.07516602596021102,1.1321767822232292
100,500,0.08196704571536624,1.1434576592603294
101,505,0.08038394631998161,1.1554759111122488
102,510,0.07699668945674007,1.1666322962974967
103,515,0.0817833472757116,1.177549274075336
104,520,0.0781533876588854,1.1895004918531809
105,525,0.0786116605206334,1.2010590814828754
106,530,0.08595871396707816,1.211851567408862
107,535,0.08333791147453692,1.2239655822237447
108,540,0.09096685038842692,1.2351698488904745
109,545,0.08450191863439697,1.2461347081497953
110,550,0.08491073937056562,1.2575975348165265
111,555,0.08384264518159813,1.2690412088906649
112,560,0.08768469186881281,1.2810594607425843
113,565,0.08576929611371827,1.2925031348167226
114,570,0.09183895651799653,1.3034488414834506
115,575,0.08610484585489521,1.3151798044464795
116,580,0.09541735699469087,1.326518139261358
117,585,0.08990505914319243,1.3384789333354994
118,590,0.09362624058159584,1.3494725214837093
119,595,0.0926833570662033,1.3605906014837719
120,600,0.09323643945680786,1.3724556325949495
121,605,0.0925786441237403,1.383573712595012
122,610,0.09738122579309488,1.3952089125950775
123,615,0.09324059838044414,1.4068536888914391
124,620,0.09312640092968068,1.41792388741002
125,625,0.09313871865520176,1.4294250192619364
126,630,0.09669504326771419,1.440935727410149
127,635,0.09465790123839353,1.4519580444472482
128,640,0.09725292624160463,1.4639284148176859
129,645,0.09474203221833753,1.4751135288918227
130,650,0.09216337156897186,1.4866721185215173
131,655,0.1033139933212807,1.4987478281512148
132,660,0.10218397177450633,1.509042346669791
133,665,0.10635572917289764,1.520936106669858
134,670,0.10361414490721972,1.5325904592625161
135,675,0.10587443083433232,1.5434691318551697
136,680,0.10289000172445298,1.5552479762996478
137,685,0.10571960817926118,1.5667299555587648
138,690,0.11033935607501277,1.5784513422252862
139,695,0.1063445226764865,1.5895598459288522
140,700,0.10390537463581684,1.6011663170398196
141,705,0.10741308426699217,1.6119779555582041
142,710,0.10438242287054067,1.6239004444469454
143,715,0.10501793542191869,1.6350089481505115
144,720,0.1088017900263456,1.646682453335552
145,725,0.1122951123390011,1.6577526518539332
146,730,0.11036249071016493,1.6701731081500757
147,735,0.10745818771238595,1.680975170372164
148,740,0.1084505710191767,1.692457149631281
149,745,0.11349427030407147,1.70415938370521
150,750,0.11156741254742222,1.714990174816187
151,755,0.1128845127288357,1.727171223704925
152,760,0.11100058051533948,1.737954133334421
153,765,0.11822795440154436,1.749388231112057
154,770,0.11713499389400465,1.7611574992600594
155,775,0.11667911208481332,1.7728693096302846
156,780,0.11950753291743313,1.783834168889408
157,785,0.11913735692872196,1.7956513185188911
158,790,0.12239089848077259,1.8069513481483808
159,795,0.11983283194281662,1.8180598518519469
160,800,0.12104187462938316,1.8294747970369907
161,805,0.12480653391833792,1.8413494044442509
162,810,0.1212227163309518,1.8521993481478203
163,815,0.12045448239555386,1.863346157036571
164,820,0.12202060367353743,1.8753452562956816
165,825,0.12359362665700077,1.8872007111103495
166,830,0.1290768036143582,1.8985294696287276
167,835,0.12466445808410576,1.9097337362952556
168,840,0.12737128685600746,1.921464699258073
169,845,0.13237952367042044,1.9322763377764576
170,850,0.12643290651027378,1.9442754370355682
171,855,0.12650994850422473,1.955632924442835
172,860,0.1280737854408584,1.9670287170352863
173,865,0.12966192898773396,1.9782425599981104
174,870,0.1293002749554689,1.9896096237016732
175,875,0.13308457261049322,2.0016949096274494
176,880,0.12932610538523315,2.012525700738426
177,885,0.1350399667149666,2.0242949688864287
178,890,0.13712409835742495,2.0357099140714725
179,895,0.13529216536262476,2.0469429096268885
180,900,0.13083289196433442,2.058999466663776
181,905,0.13429587040900265,2.069590850367349
182,910,0.13478349657797545,2.0816569837005328
183,915,0.13152550334019128,2.092573961478175
184,920,0.14102160822373783,2.1039506014780343
185,925,0.13595576016613076,2.115729445922333
186,930,0.1440831671514002,2.1269337125888605
187,935,0.14796389679184238,2.138339081477608
188,940,0.1414761144606845,2.150041315551537
189,945,0.13977572402567415,2.1614945659217657
190,950,0.14327948900864113,2.1723157807364464
191,955,0.14117154574279828,2.1837498785140825
192,960,0.1517496190729407,2.195748977773193
193,965,0.14065108682704333,2.2069819733286096
194,970,0.14194685858268058,2.218885309624758
195,975,0.14258982878344334,2.229725677032031
196,980,0.14660583642412095,2.24097782518004
197,985,0.1449681621115634,2.252823703698412
198,990,0.14218801160900496,2.264363140735306
199,995,0.14951340502401453,2.275529102216649
200,1000,0.14134840856418363,2.286752521475769
201,1005,0.14709730817418415,2.2993261985126505
202,1010,0.15178854415868592,2.3099463111051115
203,1015,0.1495843321240874,2.3213133748086743
204,1020,0.14880489987076956,2.3327666251789028
205,1025,0.15627787184857736,2.344200722956539
206,1030,0.15487567194784485,2.35559651554899
207,1035,0.1542315052236094,2.367193410363661
208,1040,0.15467324095742346,2.377746488882049
209,1045,0.15327319115863422,2.3898892325856025
210,1050,0.15619696825680712,2.401352059252127
211,1055,0.15221672798393665,2.4132458192519795
212,1060,0.15332667950308126,2.424105339251845
213,1065,0.15873853621425227,2.436161896288733
214,1070,0.1635545952003936,2.4474715022145186
215,1075,0.1537586316070415,2.457976699251425
216,1080,0.16180203846454053,2.4695831703623927
217,1085,0.155057588356795,2.4817067614733537
218,1090,0.15549144306073348,2.493217469621359
219,1095,0.16221407058191978,2.5049580088804726
220,1100,0.16277984918150196,2.5163729540655164
221,1105,0.1643254312239657,2.527653831102414
222,1110,0.16204654411426395,2.5384558933245023
223,1115,0.16290761031664575,2.5502443140650968
224,1120,0.16676576725898182,2.561841208879768
225,1125,0.16557408141240132,2.5729209836944453
226,1130,0.1671435606794369,2.583790079990607
227,1135,0.16682002409477098,2.5958370607311987
228,1140,0.16863336152246816,2.6070892088792075
229,1145,0.17004244537243374,2.619050002953133
230,1150,0.1680255238750388,2.630685202952989
231,1155,0.17092301748478061,2.6418607407306283
232,1160,0.16940395035692044,2.653122465174933
233,1165,0.16860087854397615,2.664546986656273
234,1170,0.17032503656770978,2.676517357026495
235,1175,0.17163402483094758,2.687070435544883
236,1180,0.17110705223608277,2.6992802133225093
237,1185,0.17200173595034923,2.7100631229520054
238,1190,0.1733189331454666,2.7219185777666732
239,1195,0.17797238869798943,2.732845131840612
240,1200,0.16723316034738128,2.744365416284914
241,1205,0.17441806964392936,2.7564411259143937
242,1210,0.17678145257405012,2.7679614103586956
243,1215,0.17199348027185468,2.7784283022104175
244,1220,0.17300785915142539,2.79052316443249
245,1225,0.17821445028586116,2.801698702210129
246,1230,0.18543106734872533,2.813439241469243
247,1235,0.17947742636180117,2.825352154061688
248,1240,0.18258376698445672,2.83602014813563
249,1245,0.17907510747605335,2.8475787377651165
250,1250,0.1801603099392753,2.8588021570242366
251,1255,0.18332206958655042,2.870648035542608
252,1260,0.18097188917652798,2.8819384888758015
253,1265,0.1801636787846231,2.89339173924603
254,1270,0.18285615060752308,2.904663039986631
255,1275,0.18887508845352202,2.915532136282793
256,1280,0.18445643303927123,2.9271003022085753
257,1285,0.1863564272236839,2.9390706725787976
258,1290,0.18101519218622747,2.9509357036897614
259,1295,0.18502034842362533,2.961316408874818
260,1300,0.18732993748565746,2.972999490356155
261,1305,0.19285756759307243,2.984740029615269
262,1310,0.19084840667859654,2.9962028562817933
263,1315,0.18987334384653065,3.0073592414668404
264,1320,0.1912765738762745,3.0190231703555845
265,1325,0.18847430076977376,3.030591336281367
266,1330,0.18858311373036551,3.042379757021962
267,1335,0.19301955838937548,3.053335039984789
268,1340,0.19310771701520554,3.064577611836502
269,1345,0.18926707349750196,3.075915946651176
270,1350,0.19158349659106041,3.087733096280659
271,1355,0.18913743489295537,3.098784142206448
272,1360,0.1964870593130402,3.1101703585027214
273,1365,0.19623134377048757,3.122255644428933
274,1370,0.19722273369391902,3.13396745479958
275,1375,0.19560989053202282,3.1453057896146626
276,1380,0.19785473144012147,3.155830139244541
277,1385,0.19936774578938293,3.167005677022583
278,1390,0.19583927840421142,3.179272912578428
279,1395,0.1994988872422766,3.1902665007268363
280,1400,0.1988714373592258,3.2018155140604425
281,1405,0.1995368898942857,3.213919952579247
282,1410,0.20465171822567757,3.2247603199869106
283,1415,0.19926539776305105,3.235696450357539
284,1420,0.20729732828328365,3.2479541096170883
285,1425,0.20073579769470634,3.2594456651729153
286,1430,0.2029608067037906,3.2712915436917136
287,1435,0.20183326139149113,3.281432841469731
288,1440,0.20247467182068699,3.2939011792478032
289,1445,0.20218376052529646,3.30454044443324
290,1450,0.2033774857786089,3.316309712581666
291,1455,0.20782807679900692,3.328107709618982
292,1460,0.20548498443635893,3.3391683318414658
293,1465,0.20456739394252726,3.350928023693595
294,1470,0.20447195212281982,3.362113137767934
295,1475,0.20856694232571393,3.3732120651756032
296,1480,0.20359162439606077,3.384751502212913
297,1485,0.205193390753802,3.396501617768746
298,1490,0.21103950136883007,3.4071504592504795
299,1495,0.20725989181681248,3.418958032584092
300,1500,0.21315696637610487,3.430842216288076
301,1505,0.2053716811547653,3.442525297769834
302,1510,0.21126070386473392,3.453212444436753
303,1515,0.2126454715161341,3.464579508140725
304,1520,0.2155611657172694,3.476865896289164
305,1525,0.21434407823945048,3.4873423644375596
306,1530,0.2149072868167102,3.4986806992526422
307,1535,0.21619912452558424,3.511254376289976
308,1540,0.21518905255284765,3.522133048882826
309,1545,0.2177998540517549,3.5333373155497574
310,1550,0.21540798807945336,3.545298109624114
311,1555,0.21836280829237845,3.556310850365115
312,1560,0.21456531684350955,3.567764100735756
313,1565,0.220241172380939,3.5792077748101003
314,1570,0.21608228927824497,3.5911206874029746
315,1575,0.22151745245099658,3.601836562958783
316,1580,0.22198310392199141,3.6141516799961115
317,1585,0.21826564386878577,3.6248005214778445
318,1590,0.2198747152180171,3.6368187733299804
319,1595,0.22264149267704475,3.647630411848754
320,1600,0.22183238833377356,3.6594954429601456
321,1605,0.22124299063505806,3.6711593718493103
322,1610,0.22441235731181286,3.6818465185162292
323,1615,0.22296027334823004,3.6925336651831486
324,1620,0.22169447487757954,3.7054233599982678
325,1625,0.2236022823026623,3.717154322961508
326,1630,0.2224170432194263,3.7280234192580615
327,1635,0.22584213662640235,3.7400895525916797
328,1640,0.22545570141250915,3.7507000888882267
329,1645,0.2296993040642942,3.7624502044440598
330,1650,0.22659211747687583,3.7738555733332184
331,1655,0.23116888956277348,3.785146026666818
332,1660,0.22967165706838338,3.796733345185611
333,1665,0.2308705916956178,3.8078897303710595
334,1670,0.23175700790538084,3.8194004385194797
335,1675,0.23325733682529023,3.830891994075307
336,1680,0.23706032878410324,3.8428049066681806
337,1685,0.2337541742744847,3.8535112059276933
338,1690,0.23140954081281215,3.864236657779798
339,1695,0.232642983620867,3.876139994076376
340,1700,0.23915421522416008,3.8885604503729656
341,1705,0.23843598491164458,3.8989698844472858
342,1710,0.23483905378154626,3.911141357040166
343,1715,0.23399160169188743,3.9220008770404227
344,1720,0.2343051154941893,3.9341723496333025
345,1725,0.2374804835976964,3.9449456829668907
346,1730,0.24081644688204226,3.956609611856055
347,1735,0.23736463279267048,3.968426761485964
348,1740,0.23713354487420074,3.980081114078832
349,1745,0.2427741858629231,3.9915056355605834
350,1750,0.23986689298348365,4.001685238523787
351,1755,0.23960785983795563,4.014105694820376
352,1760,0.2353402861784592,4.02541530074657
353,1765,0.24068119380453545,4.036878127413507
354,1770,0.24237930274253863,4.047594002969316
355,1775,0.24578471480084002,4.060311324451098
356,1780,0.2441666334953864,4.071362370377285
357,1785,0.24253378201177495,4.081541973340489
358,1790,0.24228825223301467,4.094699804451911
359,1795,0.24669209855926222,4.105252882970678
360,1800,0.24896255913131826,4.117050880007994
361,1805,0.24852234065244985,4.128800995563828
362,1810,0.2483779312565019,4.139334921490002
363,1815,0.24504888827615162,4.1515638518606615
364,1820,0.24820121814542687,4.162327608897953
365,1825,0.24974272944274004,4.173646791120443
366,1830,0.24742418544142786,4.18557885630591
367,1835,0.24809729853694087,4.196754394083952
