,number_sensors,collision_probability,ticks,messages_per_colissionprobab
143,144,0.07152777777777779,0.033142094729819875,82.0
144,145,0.06344827586206896,0.033338892595063375,84.0
145,146,0.057534246575342465,0.03353569046030687,84.0
146,147,0.06802721088435375,0.03373248832555036,84.0
147,148,0.06486486486486487,0.03392928619079386,84.0
148,149,0.06711409395973154,0.034126084056037356,84.0
149,150,0.05733333333333333,0.03432288192128085,84.0
150,151,0.0543046357615894,0.03451967978652435,84.0
151,152,0.05789473684210527,0.034716477651767844,85.0
152,153,0.0738562091503268,0.03491327551701134,86.0
153,154,0.06818181818181818,0.03511007338225484,87.0
154,155,0.0703225806451613,0.03530687124749833,87.0
155,156,0.0673076923076923,0.035503669112741824,87.0
156,157,0.06815286624203822,0.035700466977985325,87.0
157,158,0.06265822784810127,0.03589726484322882,88.0
158,159,0.05786163522012578,0.03609406270847231,88.0
159,160,0.051875000000000004,0.036290860573715805,88.0
160,161,0.050310559006211175,0.036487658438959306,88.0
161,162,0.06975308641975309,0.0366844563042028,88.0
162,163,0.054601226993865035,0.03688125416944629,88.0
163,164,0.06280487804878049,0.03707805203468979,88.0
164,165,0.06242424242424243,0.037274849899933286,88.0
165,166,0.07530120481927711,0.03747164776517678,88.0
166,167,0.07544910179640718,0.03766844563042028,89.0
167,168,0.06904761904761905,0.037865243495663774,89.0
168,169,0.054437869822485205,0.03806204136090727,90.0
169,170,0.07588235294117647,0.03825883922615076,90.0
170,171,0.06315789473684211,0.03845563709139426,90.0
171,172,0.056976744186046514,0.038652434956637755,90.0
172,173,0.061849710982658956,0.03884923282188125,90.0
173,174,0.07413793103448275,0.03904603068712475,90.0
174,175,0.06,0.03924282855236824,90.0
175,176,0.0625,0.039439626417611735,90.0
176,177,0.07514124293785311,0.039636424282855236,90.0
177,178,0.06573033707865168,0.03983322214809873,91.0
178,179,0.07262569832402235,0.04003002001334222,91.0
179,180,0.06388888888888888,0.04022681787858572,91.0
180,181,0.07458563535911603,0.040423615743829217,91.0
181,182,0.08296703296703296,0.04062041360907271,91.0
182,183,0.06666666666666667,0.04081721147431621,91.0
183,184,0.06847826086956521,0.041014009339559704,91.0
184,185,0.07513513513513513,0.0412108072048032,91.0
185,186,0.06827956989247311,0.0414076050700467,92.0
186,187,0.06577540106951872,0.04160440293529019,94.0
187,188,0.07872340425531915,0.041801200800533685,95.0
188,189,0.0873015873015873,0.04199799866577718,97.0
189,190,0.07263157894736842,0.04219479653102068,97.0
190,191,0.08324607329842933,0.04239159439626417,97.0
191,192,0.07760416666666667,0.042588392261507665,97.0
192,193,0.09689119170984456,0.042785190126751166,98.0
193,194,0.08350515463917525,0.04298198799199466,100.0
194,195,0.07487179487179486,0.04317878585723815,100.0
195,196,0.07653061224489796,0.04337558372248165,101.0
196,197,0.07461928934010152,0.04357238158772515,102.0
197,198,0.08737373737373738,0.04376917945296864,102.0
198,199,0.0914572864321608,0.04396597731821214,103.0
199,200,0.08800000000000001,0.044162775183455634,103.0
200,201,0.0800995024875622,0.04435957304869913,104.0
201,202,0.07326732673267328,0.04455637091394263,104.0
202,203,0.07980295566502463,0.04475316877918612,104.0
203,204,0.07941176470588235,0.044949966644429615,106.0
204,205,0.06585365853658537,0.045146764509673115,106.0
205,206,0.08932038834951456,0.04534356237491661,106.0
206,207,0.09371980676328502,0.0455403602401601,106.0
207,208,0.08269230769230769,0.045737158105403596,106.0
208,209,0.10956937799043062,0.045933955970647096,107.0
209,210,0.09761904761904762,0.04613075383589059,107.0
210,211,0.10142180094786729,0.04632755170113408,107.0
211,212,0.08018867924528301,0.04652434956637758,107.0
212,213,0.0943661971830986,0.04672114743162108,107.0
213,214,0.0808411214953271,0.04691794529686457,108.0
214,215,0.08790697674418604,0.04711474316210807,110.0
215,216,0.09351851851851851,0.047311541027351564,110.0
216,217,0.08387096774193548,0.04750833889259506,112.0
217,218,0.0944954128440367,0.04770513675783856,112.0
218,219,0.0821917808219178,0.04790193462308205,112.0
219,220,0.09,0.048098732488325545,113.0
220,221,0.08099547511312216,0.048295530353569045,113.0
221,222,0.0945945945945946,0.04849232821881254,115.0
222,223,0.07354260089686097,0.04868912608405603,116.0
223,224,0.09732142857142857,0.04888592394929953,116.0
224,225,0.09111111111111111,0.049082721814543026,117.0
225,226,0.07477876106194689,0.04927951967978652,117.0
226,227,0.0841409691629956,0.04947631754503002,118.0
227,228,0.08026315789473684,0.04967311541027351,118.0
228,229,0.08340611353711791,0.04986991327551701,118.0
229,230,0.1117391304347826,0.0500667111407605,121.0
230,231,0.08917748917748919,0.050263509006004,121.0
231,232,0.09094827586206897,0.050460306871247494,123.0
232,233,0.09613733905579398,0.05065710473649099,124.0
233,234,0.09487179487179487,0.05085390260173449,124.0
234,235,0.09574468085106383,0.05105070046697798,124.0
235,236,0.09703389830508474,0.051247498332221475,127.0
236,237,0.09578059071729958,0.051444296197464975,127.0
237,238,0.08067226890756302,0.05164109406270847,127.0
238,239,0.07447698744769875,0.05183789192795196,128.0
239,240,0.09749999999999999,0.05203468979319546,129.0
240,241,0.0929460580912863,0.052231487658438956,129.0
241,242,0.1024793388429752,0.05242828552368245,129.0
242,243,0.09835390946502057,0.05262508338892595,129.0
243,244,0.1040983606557377,0.052821881254169444,130.0
244,245,0.09714285714285714,0.05301867911941294,131.0
245,246,0.1032520325203252,0.05321547698465644,131.0
246,247,0.09999999999999999,0.05341227484989993,131.0
247,248,0.09475806451612903,0.053609072715143424,131.0
248,249,0.10240963855421686,0.05380587058038692,133.0
249,250,0.11359999999999999,0.05400266844563042,133.0
250,251,0.09243027888446215,0.05419946631087391,133.0
251,252,0.10238095238095238,0.054396264176117405,135.0
252,253,0.09723320158102768,0.054593062041360906,136.0
253,254,0.10511811023622047,0.0547898599066044,137.0
254,255,0.09960784313725489,0.05498665777184789,137.0
255,256,0.091015625,0.05518345563709139,137.0
256,257,0.10778210116731517,0.055380253502334886,137.0
257,258,0.09844961240310077,0.05557705136757838,139.0
258,259,0.10540540540540541,0.05577384923282188,139.0
259,260,0.1,0.055970647098065374,140.0
260,261,0.10153256704980843,0.05616744496330887,140.0
261,262,0.10076335877862595,0.05636424282855237,140.0
262,263,0.10874524714828898,0.05656104069379586,140.0
263,264,0.09772727272727273,0.056757838559039354,140.0
264,265,0.1169811320754717,0.056954636424282855,140.0
265,266,0.10563909774436091,0.05715143428952635,141.0
266,267,0.11161048689138577,0.05734823215476984,142.0
267,268,0.11791044776119404,0.057545030020013335,143.0
268,269,0.10966542750929369,0.057741827885256836,143.0
269,270,0.08518518518518518,0.05793862575050033,145.0
270,271,0.10369003690036901,0.05813542361574382,145.0
271,272,0.11286764705882353,0.05833222148098732,145.0
272,273,0.10073260073260074,0.058529019346230816,145.0
273,274,0.11423357664233577,0.05872581721147431,145.0
274,275,0.11054545454545454,0.05892261507671781,146.0
275,276,0.11521739130434783,0.059119412941961304,147.0
276,277,0.11191335740072202,0.0593162108072048,147.0
277,278,0.11402877697841726,0.0595130086724483,147.0
278,279,0.11720430107526883,0.05970980653769179,147.0
279,280,0.11214285714285714,0.059906604402935285,147.0
280,281,0.11672597864768683,0.060103402268178785,148.0
281,282,0.12127659574468086,0.06030020013342228,149.0
282,283,0.11484098939929328,0.06049699799866577,149.0
283,284,0.11901408450704225,0.06069379586390927,149.0
284,285,0.10982456140350877,0.060890593729152766,151.0
285,286,0.11468531468531468,0.06108739159439626,151.0
286,287,0.11149825783972125,0.06128418945963975,152.0
287,288,0.11041666666666666,0.06148098732488325,152.0
288,289,0.10865051903114187,0.06167778519012675,152.0
289,290,0.11275862068965518,0.06187458305537024,153.0
290,291,0.12783505154639177,0.06207138092061374,153.0
291,292,0.11198630136986303,0.062268178785857234,153.0
292,293,0.10955631399317407,0.06246497665110073,155.0
293,294,0.1142857142857143,0.06266177451634423,157.0
294,295,0.12779661016949154,0.06285857238158772,158.0
295,296,0.12027027027027028,0.06305537024683122,158.0
296,297,0.10505050505050505,0.06325216811207472,159.0
297,298,0.10771812080536913,0.06344896597731821,161.0
298,299,0.11872909698996656,0.06364576384256171,161.0
299,300,0.10966666666666666,0.06384256170780521,161.0
300,301,0.11561461794019932,0.0640393595730487,162.0
301,302,0.12582781456953643,0.0642361574382922,162.0
302,303,0.11617161716171619,0.0644329553035357,162.0
303,304,0.11513157894736842,0.06462975316877918,162.0
304,305,0.11967213114754098,0.06482655103402268,162.0
305,306,0.13333333333333333,0.06502334889926618,163.0
306,307,0.1280130293159609,0.06522014676450967,163.0
307,308,0.10292207792207791,0.06541694462975317,163.0
308,309,0.1284789644012945,0.06561374249499666,163.0
309,310,0.12387096774193548,0.06581054036024016,165.0
310,311,0.1292604501607717,0.06600733822548366,166.0
311,312,0.11153846153846153,0.06620413609072714,166.0
312,313,0.11757188498402554,0.06640093395597065,166.0
313,314,0.12579617834394904,0.06659773182121415,166.0
314,315,0.11587301587301588,0.06679452968645763,167.0
315,316,0.11424050632911392,0.06699132755170113,167.0
316,317,0.11766561514195582,0.06718812541694463,168.0
317,318,0.13427672955974843,0.06738492328218812,169.0
318,319,0.12570532915360502,0.06758172114743162,169.0
319,320,0.12156249999999999,0.06777851901267512,169.0
320,321,0.1311526479750779,0.06797531687791862,169.0
321,322,0.12888198757763975,0.06817211474316211,171.0
322,323,0.11795665634674923,0.06836891260840561,173.0
323,324,0.12685185185185185,0.06856571047364911,174.0
324,325,0.1326153846153846,0.0687625083388926,174.0
325,326,0.11717791411042945,0.0689593062041361,174.0
326,327,0.11498470948012234,0.0691561040693796,175.0
327,328,0.12713414634146342,0.06935290193462308,175.0
328,329,0.12857142857142856,0.06954969979986658,175.0
329,330,0.1303030303030303,0.06974649766511008,175.0
330,331,0.1280966767371601,0.06994329553035357,176.0
331,332,0.14036144578313253,0.07014009339559707,176.0
332,333,0.13153153153153152,0.07033689126084057,177.0
333,334,0.12125748502994012,0.07053368912608406,177.0
334,335,0.13313432835820896,0.07073048699132756,177.0
335,336,0.12976190476190477,0.07092728485657104,177.0
336,337,0.127893175074184,0.07112408272181454,177.0
337,338,0.13372781065088757,0.07132088058705804,177.0
338,339,0.13569321533923304,0.07151767845230153,177.0
339,340,0.14088235294117646,0.07171447631754503,178.0
340,341,0.14252199413489736,0.07191127418278853,178.0
341,342,0.12719298245614036,0.07210807204803202,178.0
342,343,0.12565597667638484,0.07230486991327552,178.0
343,344,0.12122093023255814,0.07250166777851902,178.0
344,345,0.14753623188405796,0.0726984656437625,180.0
345,346,0.1468208092485549,0.072895263509006,180.0
346,347,0.1288184438040346,0.0730920613742495,180.0
347,348,0.1353448275862069,0.07328885923949299,181.0
348,349,0.1320916905444126,0.0734856571047365,181.0
349,350,0.13142857142857142,0.07368245496998,182.0
350,351,0.13076923076923078,0.07387925283522348,183.0
351,352,0.1409090909090909,0.07407605070046698,183.0
352,353,0.13286118980169973,0.07427284856571048,184.0
353,354,0.13926553672316383,0.07446964643095397,184.0
354,355,0.15380281690140846,0.07466644429619747,187.0
355,356,0.14241573033707866,0.07486324216144097,188.0
356,357,0.14089635854341737,0.07506004002668445,189.0
357,358,0.12932960893854747,0.07525683789192796,191.0
358,359,0.13565459610027855,0.07545363575717146,193.0
359,360,0.14833333333333332,0.07565043362241494,193.0
360,361,0.13878116343490304,0.07584723148765844,193.0
361,362,0.1361878453038674,0.07604402935290194,194.0
362,363,0.13278236914600552,0.07624082721814543,194.0
363,364,0.1412087912087912,0.07643762508338893,194.0
364,365,0.12657534246575344,0.07663442294863243,195.0
365,366,0.15355191256830603,0.07683122081387592,195.0
366,367,0.13869209809264305,0.07702801867911942,195.0
367,368,0.14320652173913045,0.07722481654436292,195.0
368,369,0.14579945799457994,0.0774216144096064,195.0
369,370,0.1518918918918919,0.0776184122748499,196.0
370,371,0.15606469002695417,0.0778152101400934,196.0
371,372,0.1532258064516129,0.07801200800533689,196.0
372,373,0.14530831099195712,0.07820880587058039,196.0
373,374,0.14278074866310161,0.07840560373582389,196.0
374,375,0.14506666666666665,0.07860240160106738,196.0
375,376,0.1356382978723404,0.07879919946631088,197.0
376,377,0.14005305039787797,0.07899599733155437,197.0
377,378,0.15767195767195769,0.07919279519679787,197.0
378,379,0.13218997361477572,0.07938959306204137,197.0
379,380,0.13973684210526316,0.07958639092728485,198.0
380,381,0.16351706036745406,0.07978318879252835,198.0
381,382,0.15157068062827225,0.07997998665777185,199.0
382,383,0.13681462140992168,0.08017678452301534,200.0
383,384,0.13151041666666666,0.08037358238825884,202.0
384,385,0.1553246753246753,0.08057038025350234,202.0
385,386,0.14378238341968913,0.08076717811874583,203.0
386,387,0.1359173126614987,0.08096397598398933,204.0
387,388,0.1402061855670103,0.08116077384923283,205.0
388,389,0.1519280205655527,0.08135757171447631,205.0
389,390,0.13743589743589743,0.08155436957971982,205.0
390,391,0.15217391304347827,0.08175116744496332,205.0
391,392,0.16020408163265307,0.0819479653102068,205.0
392,393,0.15648854961832062,0.0821447631754503,205.0
393,394,0.16142131979695432,0.0823415610406938,206.0
394,395,0.15367088607594936,0.08253835890593729,206.0
395,396,0.17373737373737372,0.08273515677118079,207.0
396,397,0.14408060453400504,0.08293195463642429,207.0
397,398,0.14597989949748744,0.08312875250166778,208.0
398,399,0.14285714285714285,0.08332555036691128,209.0
399,400,0.157,0.08352234823215478,211.0
400,401,0.1541147132169576,0.08371914609739826,211.0
401,402,0.16616915422885573,0.08391594396264176,212.0
402,403,0.15359801488833746,0.08411274182788527,212.0
403,404,0.15668316831683168,0.08430953969312875,213.0
404,405,0.16469135802469137,0.08450633755837225,213.0
405,406,0.14630541871921182,0.08470313542361575,213.0
406,407,0.16216216216216217,0.08489993328885924,213.0
407,408,0.14779411764705883,0.08509673115410274,213.0
408,409,0.15207823960880196,0.08529352901934624,214.0
409,410,0.1521951219512195,0.08549032688458973,214.0
410,411,0.15206812652068127,0.08568712474983323,214.0
411,412,0.16262135922330098,0.08588392261507673,214.0
412,413,0.16634382566585956,0.08608072048032021,214.0
413,414,0.16932367149758454,0.08627751834556371,214.0
414,415,0.172289156626506,0.0864743162108072,214.0
415,416,0.16442307692307695,0.0866711140760507,214.0
416,417,0.15947242206235013,0.0868679119412942,214.0
417,418,0.161244019138756,0.08706470980653769,214.0
418,419,0.15369928400954655,0.08726150767178119,214.0
419,420,0.1776190476190476,0.08745830553702469,216.0
420,421,0.15415676959619953,0.08765510340226818,216.0
421,422,0.16635071090047393,0.08785190126751168,216.0
422,423,0.15650118203309693,0.08804869913275518,218.0
423,424,0.17004716981132073,0.08824549699799866,218.0
424,425,0.16941176470588235,0.08844229486324216,218.0
425,426,0.17159624413145538,0.08863909272848566,218.0
426,427,0.17142857142857143,0.08883589059372915,218.0
427,428,0.15023364485981308,0.08903268845897265,218.0
428,429,0.16573426573426572,0.08922948632421615,219.0
429,430,0.16767441860465115,0.08942628418945964,220.0
430,431,0.16589327146171692,0.08962308205470314,220.0
431,432,0.16712962962962963,0.08981987991994664,220.0
432,433,0.16628175519630484,0.09001667778519012,221.0
433,434,0.16474654377880185,0.09021347565043362,221.0
434,435,0.1593103448275862,0.09041027351567713,221.0
435,436,0.18073394495412842,0.09060707138092061,221.0
436,437,0.1794050343249428,0.09080386924616411,221.0
437,438,0.1636986301369863,0.09100066711140761,222.0
438,439,0.15968109339407743,0.0911974649766511,224.0
439,440,0.16113636363636366,0.0913942628418946,224.0
440,441,0.16394557823129252,0.0915910607071381,225.0
441,442,0.16153846153846155,0.09178785857238159,225.0
442,443,0.15914221218961624,0.09198465643762509,225.0
443,444,0.1804054054054054,0.09218145430286859,225.0
444,445,0.1748314606741573,0.09237825216811207,225.0
445,446,0.16995515695067265,0.09257505003335557,226.0
446,447,0.17225950782997762,0.09277184789859907,226.0
447,448,0.1875,0.09296864576384256,227.0
448,449,0.15456570155902005,0.09316544362908606,227.0
449,450,0.17955555555555555,0.09336224149432956,227.0
450,451,0.17250554323725054,0.09355903935957305,228.0
451,452,0.1847345132743363,0.09375583722481655,229.0
452,453,0.16799116997792493,0.09395263509006005,229.0
453,454,0.17312775330396474,0.09414943295530354,229.0
454,455,0.17604395604395603,0.09434623082054704,229.0
455,456,0.16535087719298247,0.09454302868579052,231.0
456,457,0.17746170678336978,0.09473982655103402,232.0
457,458,0.18995633187772926,0.09493662441627752,234.0
458,459,0.1840958605664488,0.09513342228152101,234.0
459,460,0.1815217391304348,0.09533022014676451,234.0
460,461,0.18394793926247288,0.09552701801200801,234.0
461,462,0.17857142857142858,0.0957238158772515,234.0
462,463,0.16846652267818574,0.095920613742495,236.0
463,464,0.18125,0.0961174116077385,236.0
464,465,0.17161290322580644,0.09631420947298198,237.0
465,466,0.17103004291845494,0.09651100733822549,237.0
466,467,0.1745182012847966,0.09670780520346899,237.0
467,468,0.18354700854700856,0.09690460306871247,238.0
468,469,0.16865671641791044,0.09710140093395597,239.0
469,470,0.18382978723404256,0.09729819879919947,241.0
470,471,0.18089171974522295,0.09749499666444296,242.0
471,472,0.19046610169491526,0.09769179452968646,244.0
472,473,0.1919661733615222,0.09788859239492996,245.0
473,474,0.17890295358649788,0.09808539026017345,245.0
474,475,0.16715789473684212,0.09828218812541695,245.0
475,476,0.1760504201680672,0.09847898599066045,247.0
476,477,0.17840670859538782,0.09867578385590393,247.0
477,478,0.18598326359832637,0.09887258172114743,247.0
478,479,0.17995824634655533,0.09906937958639093,247.0
479,480,0.174375,0.09926617745163442,247.0
480,481,0.16964656964656963,0.09946297531687792,247.0
481,482,0.17904564315352697,0.09965977318212142,248.0
482,483,0.17474120082815736,0.09985657104736491,248.0
483,484,0.18512396694214875,0.10005336891260841,250.0
484,485,0.1911340206185567,0.10025016677785191,250.0
485,486,0.16872427983539096,0.1004469646430954,250.0
486,487,0.19117043121149896,0.1006437625083389,250.0
487,488,0.18401639344262294,0.1008405603735824,252.0
488,489,0.18200408997955012,0.10103735823882588,252.0
489,490,0.1916326530612245,0.10123415610406938,252.0
490,491,0.18268839103869655,0.10143095396931288,253.0
491,492,0.19085365853658537,0.10162775183455637,254.0
492,493,0.17464503042596347,0.10182454969979987,254.0
493,494,0.20303643724696355,0.10202134756504336,254.0
494,495,0.18686868686868688,0.10221814543028686,254.0
495,496,0.17822580645161293,0.10241494329553036,256.0
496,497,0.18551307847082496,0.10261174116077384,257.0
497,498,0.18353413654618475,0.10280853902601735,257.0
498,499,0.17875751503006013,0.10300533689126085,258.0
499,500,0.1896,0.10320213475650433,258.0
500,501,0.18782435129740518,0.10339893262174783,259.0
501,502,0.1906374501992032,0.10359573048699133,259.0
502,503,0.17335984095427437,0.10379252835223482,260.0
503,504,0.1740079365079365,0.10398932621747832,260.0
504,505,0.18000000000000002,0.10418612408272182,261.0
505,506,0.19268774703557312,0.10438292194796531,261.0
506,507,0.19270216962524656,0.10457971981320881,261.0
507,508,0.18070866141732284,0.10477651767845231,261.0
508,509,0.18605108055009822,0.1049733155436958,261.0
509,510,0.20078431372549022,0.1051701134089393,263.0
510,511,0.19452054794520549,0.1053669112741828,263.0
511,512,0.2013671875,0.10556370913942628,264.0
512,513,0.197270955165692,0.10576050700466978,265.0
513,514,0.18599221789883266,0.10595730486991328,265.0
514,515,0.19475728155339805,0.10615410273515677,265.0
515,516,0.1868217054263566,0.10635090060040027,265.0
516,517,0.1918762088974855,0.10654769846564377,265.0
517,518,0.18957528957528957,0.10674449633088726,265.0
518,519,0.18747591522157997,0.10694129419613076,265.0
519,520,0.195,0.10713809206137426,265.0
520,521,0.18099808061420344,0.10733488992661774,265.0
521,522,0.18659003831417625,0.10753168779186124,265.0
522,523,0.18757170172084128,0.10772848565710474,266.0
523,524,0.19999999999999998,0.10792528352234823,267.0
524,525,0.204,0.10812208138759173,267.0
525,526,0.19068441064638783,0.10831887925283523,267.0
526,527,0.20018975332068312,0.10851567711807872,267.0
527,528,0.20189393939393938,0.10871247498332222,268.0
528,529,0.19451795841209832,0.10890927284856572,269.0
529,530,0.19226415094339624,0.1091060707138092,269.0
530,531,0.1822975517890772,0.1093028685790527,269.0
531,532,0.19323308270676692,0.1094996664442962,269.0
532,533,0.19606003752345216,0.10969646430953969,273.0
533,534,0.1953183520599251,0.1098932621747832,274.0
534,535,0.18691588785046728,0.11009006004002668,274.0
535,536,0.2041044776119403,0.11028685790527018,274.0
536,537,0.20279329608938548,0.11048365577051368,275.0
537,538,0.18847583643122678,0.11068045363575717,276.0
538,539,0.18775510204081633,0.11087725150100067,276.0
539,540,0.2016666666666667,0.11107404936624417,276.0
540,541,0.2,0.11127084723148765,276.0
541,542,0.1970479704797048,0.11146764509673115,276.0
542,543,0.1887661141804788,0.11166444296197466,279.0
